Filename,Filename2,Height_cm,Weight_kg,BMI,Age
D:\FBI CELEBS\Celeb-FBI Dataset\516_6.3h_88w_male_33a.png,516_6.3h_88w_male_33a.png,190.5,88,24.24893739,33
D:\FBI CELEBS\Celeb-FBI Dataset\518_5.8h_74w_male_36a.png,518_5.8h_74w_male_36a.png,172.72,74,24.80541293,36
D:\FBI CELEBS\Celeb-FBI Dataset\519_6.1h_78w_male_34a.png,519_6.1h_78w_male_34a.png,185.42,78,22.68722871,34
D:\FBI CELEBS\Celeb-FBI Dataset\520_6.1h_81w_male_29a.png,520_6.1h_81w_male_29a.png,185.42,81,23.55981443,29
D:\FBI CELEBS\Celeb-FBI Dataset\521_5.4h_52w_female_40a.png,521_5.4h_52w_female_40a.png,162.56,52,19.67777373,40
D:\FBI CELEBS\Celeb-FBI Dataset\522_6.1h_82w_male_29a.png,522_6.1h_82w_male_29a.png,185.42,82,23.85067634,29
D:\FBI CELEBS\Celeb-FBI Dataset\524_5.3h_56w_female_24a.png,524_5.3h_56w_female_24a.png,160.02,56,21.86953228,24
D:\FBI CELEBS\Celeb-FBI Dataset\525_5.8h_52w_female_27a.png,525_5.8h_52w_female_27a.png,172.72,52,17.43083071,27
D:\FBI CELEBS\Celeb-FBI Dataset\526_6.2h_85w_male_30a.png,526_6.2h_85w_male_30a.png,187.96,85,24.05958062,30
D:\FBI CELEBS\Celeb-FBI Dataset\527_6.2h_77w_male_34a.png,527_6.2h_77w_male_34a.png,187.96,77,21.79514951,34
D:\FBI CELEBS\Celeb-FBI Dataset\528_6.1h_93w_male_39a.png,528_6.1h_93w_male_39a.png,185.42,93,27.05015731,39
D:\FBI CELEBS\Celeb-FBI Dataset\529_5.9h_71w_male_29a.png,529_5.9h_71w_male_29a.png,175.26,71,23.11493806,29
D:\FBI CELEBS\Celeb-FBI Dataset\530_5.10h_66w_female_27a.png,530_5.10h_66w_female_27a.png,154.94,66,27.4926645,27
D:\FBI CELEBS\Celeb-FBI Dataset\533_5.6h_72w_female_40a.png,533_5.6h_72w_female_40a.png,167.64,72,25.61988595,40
D:\FBI CELEBS\Celeb-FBI Dataset\534_5.11h_74w_male_32a.png,534_5.11h_74w_male_32a.png,155.19,74,30.72587458,32
D:\FBI CELEBS\Celeb-FBI Dataset\535_5.9h_69w_male_38a.png,535_5.9h_69w_male_38a.png,175.26,69,22.46381304,38
D:\FBI CELEBS\Celeb-FBI Dataset\536_5.5h_55w_female_37a.jpg,536_5.5h_55w_female_37a.jpg,165.1,55,20.17755515,37
D:\FBI CELEBS\Celeb-FBI Dataset\538_5.9h_89w_male_27a.png,538_5.9h_89w_male_27a.png,175.26,89,28.9750632,27
D:\FBI CELEBS\Celeb-FBI Dataset\540_6.6h_86w_male_25a.png,540_6.6h_86w_male_25a.png,198.12,86,21.9099715,25
D:\FBI CELEBS\Celeb-FBI Dataset\541_6.1h_59w_female_30a.png,541_6.1h_59w_female_30a.png,185.42,59,17.16085249,30
D:\FBI CELEBS\Celeb-FBI Dataset\542_6.7h_95w_male_37a.png,542_6.7h_95w_male_37a.png,200.66,95,23.59402251,37
D:\FBI CELEBS\Celeb-FBI Dataset\544_6.1h_87w_male_30a.jpeg,544_6.1h_87w_male_30a.jpeg,185.42,87,25.30498587,30
D:\FBI CELEBS\Celeb-FBI Dataset\545_5.11h_72w_male_38a.jpg,545_5.11h_72w_male_38a.jpg,155.19,72,29.89544554,38
D:\FBI CELEBS\Celeb-FBI Dataset\546_6.1h_79w_female_32a.png,546_6.1h_79w_female_32a.png,185.42,79,22.97809062,32
D:\FBI CELEBS\Celeb-FBI Dataset\547_5.11h_76w_male_31a.png,547_5.11h_76w_male_31a.png,155.19,76,31.55630362,31
D:\FBI CELEBS\Celeb-FBI Dataset\548_5.9h_55w_female_27a.png,548_5.9h_55w_female_27a.png,175.26,55,17.90593793,27
D:\FBI CELEBS\Celeb-FBI Dataset\549_5.11h_70w_male_31a.png,549_5.11h_70w_male_31a.png,155.19,70,29.06501649,31
D:\FBI CELEBS\Celeb-FBI Dataset\550_6.3h_93w_male_38a.jpg,550_6.3h_93w_male_38a.jpg,190.5,93,25.62671792,38
D:\FBI CELEBS\Celeb-FBI Dataset\551_5.11h_74w_male_32a.png,551_5.11h_74w_male_32a.png,155.19,74,30.72587458,32
D:\FBI CELEBS\Celeb-FBI Dataset\552_5.11h_76w_male_30a.png,552_5.11h_76w_male_30a.png,155.19,76,31.55630362,30
D:\FBI CELEBS\Celeb-FBI Dataset\553_5.7h_55w_female_93a.png,553_5.7h_55w_female_93a.png,170.18,55,18.99090454,93
D:\FBI CELEBS\Celeb-FBI Dataset\554_5.8h_73w_male_31a.jpg,554_5.8h_73w_male_31a.jpg,172.72,73,24.47020465,31
D:\FBI CELEBS\Celeb-FBI Dataset\556_5.6h_66w_male_38a.png,556_5.6h_66w_male_38a.png,167.64,66,23.48489545,38
D:\FBI CELEBS\Celeb-FBI Dataset\557_5.9h_72w_male_31a.png,557_5.9h_72w_male_31a.png,175.26,72,23.44050057,31
D:\FBI CELEBS\Celeb-FBI Dataset\558_6.1h_79w_male_36a.png,558_6.1h_79w_male_36a.png,185.42,79,22.97809062,36
D:\FBI CELEBS\Celeb-FBI Dataset\559_5.9h_75w_male_34a.png,559_5.9h_75w_male_34a.png,175.26,75,24.41718809,34
D:\FBI CELEBS\Celeb-FBI Dataset\560_6.4h_85w_male_36a.png,560_6.4h_85w_male_36a.png,193.04,85,22.80994867,36
D:\FBI CELEBS\Celeb-FBI Dataset\561_5.11h_82w_male_36a.png,561_5.11h_82w_male_36a.png,155.19,82,34.04759075,36
D:\FBI CELEBS\Celeb-FBI Dataset\562_6.2h_89w_male_39a.png,562_6.2h_89w_male_39a.png,187.96,89,25.19179618,39
D:\FBI CELEBS\Celeb-FBI Dataset\563_5.8h_74w_male_32a.png,563_5.8h_74w_male_32a.png,172.72,74,24.80541293,32
D:\FBI CELEBS\Celeb-FBI Dataset\564_6.1h_78w_male_36a.png,564_6.1h_78w_male_36a.png,185.42,78,22.68722871,36
D:\FBI CELEBS\Celeb-FBI Dataset\565_5.2h_58w_female_50a.jpg,565_5.2h_58w_female_50a.jpg,157.48,58,23.38714355,50
D:\FBI CELEBS\Celeb-FBI Dataset\566_5.7h_67w_male_37a.jpg,566_5.7h_67w_male_37a.jpg,170.18,67,23.13437463,37
D:\FBI CELEBS\Celeb-FBI Dataset\567_5.6h_57w_female_36a.jpg,567_5.6h_57w_female_36a.jpg,167.64,57,20.28240971,36
D:\FBI CELEBS\Celeb-FBI Dataset\568_6h_80w_male_35a.png,568_6h_80w_male_35a.png,182.88,80,23.91980093,35
D:\FBI CELEBS\Celeb-FBI Dataset\569_5.3h_57w_male_50a.jpg,569_5.3h_57w_male_50a.jpg,160.02,57,22.26005964,50
D:\FBI CELEBS\Celeb-FBI Dataset\570_5.11h_74w_male_35a.png,570_5.11h_74w_male_35a.png,155.19,74,30.72587458,35
D:\FBI CELEBS\Celeb-FBI Dataset\572_5h_51w_female_28a.jpg,572_5h_51w_female_28a.jpg,152.4,51,21.95837725,28
D:\FBI CELEBS\Celeb-FBI Dataset\573_5.1h_50w_female_36a.png,573_5.1h_50w_female_36a.png,154.94,50,20.82777614,36
D:\FBI CELEBS\Celeb-FBI Dataset\574_6h_80w_male_34a.png,574_6h_80w_male_34a.png,182.88,80,23.91980093,34
D:\FBI CELEBS\Celeb-FBI Dataset\576_5.5h_54w_female_36a.png,576_5.5h_54w_female_36a.png,165.1,54,19.81069051,36
D:\FBI CELEBS\Celeb-FBI Dataset\577_5.11h_54w_female_55a.png,577_5.11h_54w_female_55a.png,155.19,54,22.42158415,55
D:\FBI CELEBS\Celeb-FBI Dataset\578_6.6h_91w_male_30a.jpg,578_6.6h_91w_male_30a.jpg,198.12,91,23.18380705,30
D:\FBI CELEBS\Celeb-FBI Dataset\579_5.9h_80w_male_56a.jpg,579_5.9h_80w_male_56a.jpg,175.26,80,26.04500063,56
D:\FBI CELEBS\Celeb-FBI Dataset\581_5.9h_66w_male_28a.png,581_5.9h_66w_male_28a.png,175.26,66,21.48712552,28
D:\FBI CELEBS\Celeb-FBI Dataset\582_6h_76w_male_33a.jpg,582_6h_76w_male_33a.jpg,182.88,76,22.72381088,33
D:\FBI CELEBS\Celeb-FBI Dataset\583_5.11h_73w_male_42a.png,583_5.11h_73w_male_42a.png,155.19,73,30.31066006,42
D:\FBI CELEBS\Celeb-FBI Dataset\584_6.4h_92w_male_36a.jpg,584_6.4h_92w_male_36a.jpg,193.04,92,24.68841503,36
D:\FBI CELEBS\Celeb-FBI Dataset\585_6.1h_79w_male_41a.png,585_6.1h_79w_male_41a.png,185.42,79,22.97809062,41
D:\FBI CELEBS\Celeb-FBI Dataset\586_6.1h_73w_male_33a.png,586_6.1h_73w_male_33a.png,185.42,73,21.23291918,33
D:\FBI CELEBS\Celeb-FBI Dataset\587_6.3h_84w_male_29a.png,587_6.3h_84w_male_29a.png,190.5,84,23.14671296,29
D:\FBI CELEBS\Celeb-FBI Dataset\588_5.8h_77w_male_43a.png,588_5.8h_77w_male_43a.png,172.72,77,25.81103778,43
D:\FBI CELEBS\Celeb-FBI Dataset\590_5.7h_68w_female_40a.png,590_5.7h_68w_female_40a.png,170.18,68,23.4796638,40
D:\FBI CELEBS\Celeb-FBI Dataset\591_6h_74w_male_35a.png,591_6h_74w_male_35a.png,182.88,74,22.12581586,35
D:\FBI CELEBS\Celeb-FBI Dataset\593_5.10h_61w_female_37a.jpg,593_5.10h_61w_female_37a.jpg,154.94,61,25.40988689,37
D:\FBI CELEBS\Celeb-FBI Dataset\594_5.9h_63w_female_39a.png,594_5.9h_63w_female_39a.png,175.26,63,20.510438,39
D:\FBI CELEBS\Celeb-FBI Dataset\595_5.11h_75w_male_33a.jpg,595_5.11h_75w_male_33a.jpg,155.19,75,31.1410891,33
D:\FBI CELEBS\Celeb-FBI Dataset\596_5.7h_62w_male_39a.png,596_5.7h_62w_male_39a.png,170.18,62,21.40792876,39
D:\FBI CELEBS\Celeb-FBI Dataset\597_5.3h_53w_female_36a.jpg,597_5.3h_53w_female_36a.jpg,160.02,53,20.69795019,36
D:\FBI CELEBS\Celeb-FBI Dataset\598_5.10h_72w_male_38a.jpg,598_5.10h_72w_male_38a.jpg,154.94,72,29.99199764,38
D:\FBI CELEBS\Celeb-FBI Dataset\599_5.1h_55w_female_37a.png,599_5.1h_55w_female_37a.png,154.94,55,22.91055375,37
D:\FBI CELEBS\Celeb-FBI Dataset\600_6.5h_100w_male_52a.jpg,600_6.5h_100w_male_52a.jpg,195.58,100,26.14274077,52
D:\FBI CELEBS\Celeb-FBI Dataset\601_5.8h_61w_female_38a.png,601_5.8h_61w_female_38a.png,172.72,61,20.44770526,38
D:\FBI CELEBS\Celeb-FBI Dataset\602_6.5h_91w_male_41a.png,602_6.5h_91w_male_41a.png,195.58,91,23.7898941,41
D:\FBI CELEBS\Celeb-FBI Dataset\603_5.11h_74w_male_39a.jpg,603_5.11h_74w_male_39a.jpg,155.19,74,30.72587458,39
D:\FBI CELEBS\Celeb-FBI Dataset\605_6.2h_91w_male_53a.jpg,605_6.2h_91w_male_53a.jpg,187.96,91,25.75790396,53
D:\FBI CELEBS\Celeb-FBI Dataset\606_6.2h_85w_male_31a.png,606_6.2h_85w_male_31a.png,187.96,85,24.05958062,31
D:\FBI CELEBS\Celeb-FBI Dataset\607_6.2h_85w_male_56a.jpg,607_6.2h_85w_male_56a.jpg,187.96,85,24.05958062,56
D:\FBI CELEBS\Celeb-FBI Dataset\608_6.5h_98w_male_32a.png,608_6.5h_98w_male_32a.png,195.58,98,25.61988595,32
D:\FBI CELEBS\Celeb-FBI Dataset\609_5.10h_76w_male_36a.jpg,609_5.10h_76w_male_36a.jpg,154.94,76,31.65821973,36
D:\FBI CELEBS\Celeb-FBI Dataset\610_5.10h_76w_male_66a.png,610_5.10h_76w_male_66a.png,154.94,76,31.65821973,66
D:\FBI CELEBS\Celeb-FBI Dataset\612_5.4h_52w_female_26a.jpg,612_5.4h_52w_female_26a.jpg,162.56,52,19.67777373,26
D:\FBI CELEBS\Celeb-FBI Dataset\613_6.2h_92w_male_51a.png,613_6.2h_92w_male_51a.png,187.96,92,26.04095785,51
D:\FBI CELEBS\Celeb-FBI Dataset\614_6.3h_91w_male_34a.png,614_6.3h_91w_male_34a.png,190.5,91,25.07560571,34
D:\FBI CELEBS\Celeb-FBI Dataset\616_5.6h_55w_female_31a.png,616_5.6h_55w_female_31a.png,167.64,55,19.57074621,31
D:\FBI CELEBS\Celeb-FBI Dataset\617_5.3h_60w_female_43a.png,617_5.3h_60w_female_43a.png,160.02,60,23.43164172,43
D:\FBI CELEBS\Celeb-FBI Dataset\618_5.9h_70w_male_26a.png,618_5.9h_70w_male_26a.png,175.26,70,22.78937555,26
D:\FBI CELEBS\Celeb-FBI Dataset\620_5.9h_55w_female_29a.jpg,620_5.9h_55w_female_29a.jpg,175.26,55,17.90593793,29
D:\FBI CELEBS\Celeb-FBI Dataset\624_5.10h_80w_male_46a.jpg,624_5.10h_80w_male_46a.jpg,154.94,80,33.32444182,46
D:\FBI CELEBS\Celeb-FBI Dataset\627_5.4h_58w_female_51a.png,627_5.4h_58w_female_51a.png,162.56,58,21.94828608,51
D:\FBI CELEBS\Celeb-FBI Dataset\628_7.1h_147w_male_50a.png,628_7.1h_147w_male_50a.png,215.9,147,31.53639525,50
D:\FBI CELEBS\Celeb-FBI Dataset\629_5.11h_68w_female_59a.jpg,629_5.11h_68w_female_59a.jpg,155.19,68,28.23458745,59
D:\FBI CELEBS\Celeb-FBI Dataset\630_5.5h_56w_female_36a.jpg,630_5.5h_56w_female_36a.jpg,165.1,56,20.54441979,36
D:\FBI CELEBS\Celeb-FBI Dataset\631_6.1h_89w_male_50a.png,631_6.1h_89w_male_50a.png,185.42,89,25.88670968,50
D:\FBI CELEBS\Celeb-FBI Dataset\632_5.5h_55w_female_36a.jpg,632_5.5h_55w_female_36a.jpg,165.1,55,20.17755515,36
D:\FBI CELEBS\Celeb-FBI Dataset\634_5.5h_57w_female_36a.jpg,634_5.5h_57w_female_36a.jpg,165.1,57,20.91128443,36
D:\FBI CELEBS\Celeb-FBI Dataset\635_5.8h_66w_female_72a.png,635_5.8h_66w_female_72a.png,172.72,66,22.12374667,72
D:\FBI CELEBS\Celeb-FBI Dataset\636_5.7h_67w_male_33a.png,636_5.7h_67w_male_33a.png,170.18,67,23.13437463,33
D:\FBI CELEBS\Celeb-FBI Dataset\637_5.1h_60w_male_28a.jpg,637_5.1h_60w_male_28a.jpg,154.94,60,24.99333136,28
D:\FBI CELEBS\Celeb-FBI Dataset\638_5.9h_58w_female_36a.jpg,638_5.9h_58w_female_36a.jpg,175.26,58,18.88262546,36
D:\FBI CELEBS\Celeb-FBI Dataset\639_5.7h_59w_female_29a.png,639_5.7h_59w_female_29a.png,170.18,59,20.37206124,29
D:\FBI CELEBS\Celeb-FBI Dataset\640_5.7h_55w_female_29a.png,640_5.7h_55w_female_29a.png,170.18,55,18.99090454,29
D:\FBI CELEBS\Celeb-FBI Dataset\641_5.5h_54w_female_30a.png,641_5.5h_54w_female_30a.png,165.1,54,19.81069051,30
D:\FBI CELEBS\Celeb-FBI Dataset\642_5.7h_56w_female_46a.png,642_5.7h_56w_female_46a.png,170.18,56,19.33619372,46
D:\FBI CELEBS\Celeb-FBI Dataset\643_5.5h_43w_female_30a.png,643_5.5h_43w_female_30a.png,165.1,43,15.77517948,30
D:\FBI CELEBS\Celeb-FBI Dataset\644_5.4h_54w_female_42a.png,644_5.4h_54w_female_42a.png,162.56,54,20.43461118,42
D:\FBI CELEBS\Celeb-FBI Dataset\647_5.3h_43w_female_14a.jpg,647_5.3h_43w_female_14a.jpg,160.02,43,16.79267657,14
D:\FBI CELEBS\Celeb-FBI Dataset\648_5.9h_73w_male_23a.png,648_5.9h_73w_male_23a.png,175.26,73,23.76606308,23
D:\FBI CELEBS\Celeb-FBI Dataset\649_5.8h_67w_male_22a.png,649_5.8h_67w_male_22a.png,172.72,67,22.45895495,22
D:\FBI CELEBS\Celeb-FBI Dataset\650_5.1h_51w_female_27a.png,650_5.1h_51w_female_27a.png,154.94,51,21.24433166,27
D:\FBI CELEBS\Celeb-FBI Dataset\652_6.1h_93w_male_36a.jpg,652_6.1h_93w_male_36a.jpg,185.42,93,27.05015731,36
D:\FBI CELEBS\Celeb-FBI Dataset\653_5.10h_63w_female_36a.jpg,653_5.10h_63w_female_36a.jpg,154.94,63,26.24299793,36
D:\FBI CELEBS\Celeb-FBI Dataset\655_5.5h_57w_female_37a.png,655_5.5h_57w_female_37a.png,165.1,57,20.91128443,37
D:\FBI CELEBS\Celeb-FBI Dataset\656_5.11h_62w_female_47a.png,656_5.11h_62w_female_47a.png,155.19,62,25.74330032,47
D:\FBI CELEBS\Celeb-FBI Dataset\658_5.10h_53w_female_33a.png,658_5.10h_53w_female_33a.png,154.94,53,22.0774427,33
D:\FBI CELEBS\Celeb-FBI Dataset\659_5.10h_54w_female_27a.png,659_5.10h_54w_female_27a.png,154.94,54,22.49399823,27
D:\FBI CELEBS\Celeb-FBI Dataset\660_6.2h_92w_male_35a.png,660_6.2h_92w_male_35a.png,187.96,92,26.04095785,35
D:\FBI CELEBS\Celeb-FBI Dataset\662_5.3h_66w_female_38a.png,662_5.3h_66w_female_38a.png,160.02,66,25.7748059,38
D:\FBI CELEBS\Celeb-FBI Dataset\664_5.2h_57w_female_42a.png,664_5.2h_57w_female_42a.png,157.48,57,22.98391694,42
D:\FBI CELEBS\Celeb-FBI Dataset\665_5.10h_109w_male_56a.png,665_5.10h_109w_male_56a.png,154.94,109,45.40455198,56
D:\FBI CELEBS\Celeb-FBI Dataset\666_5.8h_71w_male_37a.png,666_5.8h_71w_male_37a.png,172.72,71,23.79978808,37
D:\FBI CELEBS\Celeb-FBI Dataset\667_5.8h_72w_male_55a.png,667_5.8h_72w_male_55a.png,172.72,72,24.13499637,55
D:\FBI CELEBS\Celeb-FBI Dataset\668_5.2h_49w_female_40a.jpg,668_5.2h_49w_female_40a.jpg,157.48,49,19.75810403,40
D:\FBI CELEBS\Celeb-FBI Dataset\669_5.8h_65w_male_29a.jpg,669_5.8h_65w_male_29a.jpg,172.72,65,21.78853839,29
D:\FBI CELEBS\Celeb-FBI Dataset\670_5.1h_54w_female_31a.png,670_5.1h_54w_female_31a.png,154.94,54,22.49399823,31
D:\FBI CELEBS\Celeb-FBI Dataset\671_5.9h_64w_female_69a.png,671_5.9h_64w_female_69a.png,175.26,64,20.8360005,69
D:\FBI CELEBS\Celeb-FBI Dataset\674_5.8h_51w_female_48a.png,674_5.8h_51w_female_48a.png,172.72,51,17.09562243,48
D:\FBI CELEBS\Celeb-FBI Dataset\675_6.1h_114w_male_45a.png,675_6.1h_114w_male_45a.png,185.42,114,33.15825735,45
D:\FBI CELEBS\Celeb-FBI Dataset\676_5.7h_57w_female_35a.png,676_5.7h_57w_female_35a.png,170.18,57,19.68148289,35
D:\FBI CELEBS\Celeb-FBI Dataset\677_5.9h_75w_male_44a.png,677_5.9h_75w_male_44a.png,175.26,75,24.41718809,44
D:\FBI CELEBS\Celeb-FBI Dataset\678_5.5h_59w_male_37a.png,678_5.5h_59w_male_37a.png,165.1,59,21.6450137,37
D:\FBI CELEBS\Celeb-FBI Dataset\679_5.2h_50w_female_37a.png,679_5.2h_50w_female_37a.png,157.48,50,20.16133065,37
D:\FBI CELEBS\Celeb-FBI Dataset\680_5.11h_77w_male_48a.jpg,680_5.11h_77w_male_48a.jpg,155.19,77,31.97151814,48
D:\FBI CELEBS\Celeb-FBI Dataset\681_5.5h_53w_female_32a.png,681_5.5h_53w_female_32a.png,165.1,53,19.44382587,32
D:\FBI CELEBS\Celeb-FBI Dataset\682_5.6h_81w_female_33a.jpg,682_5.6h_81w_female_33a.jpg,167.64,81,28.82237169,33
D:\FBI CELEBS\Celeb-FBI Dataset\684_5.3h_53w_female_29a.png,684_5.3h_53w_female_29a.png,160.02,53,20.69795019,29
D:\FBI CELEBS\Celeb-FBI Dataset\685_5.4h_52w_female_33a.png,685_5.4h_52w_female_33a.png,162.56,52,19.67777373,33
D:\FBI CELEBS\Celeb-FBI Dataset\686_5.8h_71w_male_26a.jpg,686_5.8h_71w_male_26a.jpg,172.72,71,23.79978808,26
D:\FBI CELEBS\Celeb-FBI Dataset\687_5.9h_69w_female_55a.png,687_5.9h_69w_female_55a.png,175.26,69,22.46381304,55
D:\FBI CELEBS\Celeb-FBI Dataset\688_5.7h_64w_female_43a.png,688_5.7h_64w_female_43a.png,170.18,64,22.09850711,43
D:\FBI CELEBS\Celeb-FBI Dataset\689_5.4h_58w_female_29a.png,689_5.4h_58w_female_29a.png,162.56,58,21.94828608,29
D:\FBI CELEBS\Celeb-FBI Dataset\690_5.7h_62w_female_33a.jpg,690_5.7h_62w_female_33a.jpg,170.18,62,21.40792876,33
D:\FBI CELEBS\Celeb-FBI Dataset\691_5.2h_56w_female_34a.png,691_5.2h_56w_female_34a.png,157.48,56,22.58069032,34
D:\FBI CELEBS\Celeb-FBI Dataset\692_5.2h_60w_female_41a.jpg,692_5.2h_60w_female_41a.jpg,157.48,60,24.19359677,41
D:\FBI CELEBS\Celeb-FBI Dataset\693_5.3h_53w_female_24a.jpg,693_5.3h_53w_female_24a.jpg,160.02,53,20.69795019,24
D:\FBI CELEBS\Celeb-FBI Dataset\695_5.10h_77w_female_33a.png,695_5.10h_77w_female_33a.png,154.94,77,32.07477525,33
D:\FBI CELEBS\Celeb-FBI Dataset\696_6h_75w_female_34a.jpg,696_6h_75w_female_34a.jpg,182.88,75,22.42481337,34
D:\FBI CELEBS\Celeb-FBI Dataset\697_6h_79w_male_53a.png,697_6h_79w_male_53a.png,182.88,79,23.62080341,53
D:\FBI CELEBS\Celeb-FBI Dataset\698_6.2h_93w_male_54a.png,698_6.2h_93w_male_54a.png,187.96,93,26.32401174,54
D:\FBI CELEBS\Celeb-FBI Dataset\700_5.9h_55w_female_33a.png,700_5.9h_55w_female_33a.png,175.26,55,17.90593793,33
D:\FBI CELEBS\Celeb-FBI Dataset\701_5.11h_58w_female_33a.png,701_5.11h_58w_female_33a.png,155.19,58,24.08244224,33
D:\FBI CELEBS\Celeb-FBI Dataset\702_5.11h_56w_female_36a.jpg,702_5.11h_56w_female_36a.jpg,155.19,56,23.2520132,36
D:\FBI CELEBS\Celeb-FBI Dataset\703_5.10h_54w_female_29a.png,703_5.10h_54w_female_29a.png,154.94,54,22.49399823,29
D:\FBI CELEBS\Celeb-FBI Dataset\704_5.3h_49w_female_37a.jpg,704_5.3h_49w_female_37a.jpg,160.02,49,19.13584074,37
D:\FBI CELEBS\Celeb-FBI Dataset\705_6.5h_94w_male_36a.jpg,705_6.5h_94w_male_36a.jpg,195.58,94,24.57417632,36
D:\FBI CELEBS\Celeb-FBI Dataset\706_6.3h_84w_male_35a.jpg,706_6.3h_84w_male_35a.jpg,190.5,84,23.14671296,35
D:\FBI CELEBS\Celeb-FBI Dataset\707_5.6h_60w_female_31a.png,707_5.6h_60w_female_31a.png,167.64,60,21.34990496,31
D:\FBI CELEBS\Celeb-FBI Dataset\708_5.7h_53w_female_42a.png,708_5.7h_53w_female_42a.png,170.18,53,18.3003262,42
D:\FBI CELEBS\Celeb-FBI Dataset\709_5.1h_47w_female_22a.jpg,709_5.1h_47w_female_22a.jpg,154.94,47,19.57810957,22
D:\FBI CELEBS\Celeb-FBI Dataset\710_5.10h_53w_female_28a.jpg,710_5.10h_53w_female_28a.jpg,154.94,53,22.0774427,28
D:\FBI CELEBS\Celeb-FBI Dataset\711_5.11h_54w_female_29a.png,711_5.11h_54w_female_29a.png,155.19,54,22.42158415,29
D:\FBI CELEBS\Celeb-FBI Dataset\712_5.9h_55w_female_29a.png,712_5.9h_55w_female_29a.png,175.26,55,17.90593793,29
D:\FBI CELEBS\Celeb-FBI Dataset\713_6h_83w_male_41a.png,713_6h_83w_male_41a.png,182.88,83,24.81679346,41
D:\FBI CELEBS\Celeb-FBI Dataset\714_6.1h_78w_male_41a.png,714_6.1h_78w_male_41a.png,185.42,78,22.68722871,41
D:\FBI CELEBS\Celeb-FBI Dataset\715_6.3h_130w_male_45a.png,715_6.3h_130w_male_45a.png,190.5,130,35.82229387,45
D:\FBI CELEBS\Celeb-FBI Dataset\716_6.5h_110w_male_42a.png,716_6.5h_110w_male_42a.png,195.58,110,28.75701484,42
D:\FBI CELEBS\Celeb-FBI Dataset\717_6.2h_120w_male_37a.png,717_6.2h_120w_male_37a.png,187.96,120,33.96646676,37
D:\FBI CELEBS\Celeb-FBI Dataset\718_6.4h_121w_male_45a.png,718_6.4h_121w_male_45a.png,193.04,121,32.47063281,45
D:\FBI CELEBS\Celeb-FBI Dataset\719_5.10h_95w_male_41a.png,719_5.10h_95w_male_41a.png,154.94,95,39.57277466,41
D:\FBI CELEBS\Celeb-FBI Dataset\721_5.4h_52w_female_37a.png,721_5.4h_52w_female_37a.png,162.56,52,19.67777373,37
D:\FBI CELEBS\Celeb-FBI Dataset\722_5.4h_52w_female_40a.png,722_5.4h_52w_female_40a.png,162.56,52,19.67777373,40
D:\FBI CELEBS\Celeb-FBI Dataset\723_5.6h_56w_female_36a.png,723_5.6h_56w_female_36a.png,167.64,56,19.92657796,36
D:\FBI CELEBS\Celeb-FBI Dataset\724_5.10h_58w_female_38a.png,724_5.10h_58w_female_38a.png,154.94,58,24.16022032,38
D:\FBI CELEBS\Celeb-FBI Dataset\725_5.7h_58w_female_37a.png,725_5.7h_58w_female_37a.png,170.18,58,20.02677207,37
D:\FBI CELEBS\Celeb-FBI Dataset\726_5.7h_55w_female_40a.png,726_5.7h_55w_female_40a.png,170.18,55,18.99090454,40
D:\FBI CELEBS\Celeb-FBI Dataset\727_5.2h_51w_female_30a.png,727_5.2h_51w_female_30a.png,157.48,51,20.56455726,30
D:\FBI CELEBS\Celeb-FBI Dataset\728_5.1h_47w_female_22a.png,728_5.1h_47w_female_22a.png,154.94,47,19.57810957,22
D:\FBI CELEBS\Celeb-FBI Dataset\729_5.6h_65w_female_37a.png,729_5.6h_65w_female_37a.png,167.64,65,23.12906371,37
D:\FBI CELEBS\Celeb-FBI Dataset\731_5.2h_55w_female_26a.png,731_5.2h_55w_female_26a.png,157.48,55,22.17746371,26
D:\FBI CELEBS\Celeb-FBI Dataset\732_5.10h_71w_male_28a.jpg,732_5.10h_71w_male_28a.jpg,154.94,71,29.57544211,28
D:\FBI CELEBS\Celeb-FBI Dataset\733_6h_86w_male_35a.jpg,733_6h_86w_male_35a.jpg,182.88,86,25.713786,35
D:\FBI CELEBS\Celeb-FBI Dataset\734_5.2h_53w_female_27a.jpg,734_5.2h_53w_female_27a.jpg,157.48,53,21.37101048,27
D:\FBI CELEBS\Celeb-FBI Dataset\735_6h_90w_male_59a.jpg,735_6h_90w_male_59a.jpg,182.88,90,26.90977604,59
D:\FBI CELEBS\Celeb-FBI Dataset\736_5.8h_56w_female_33a.jpg,736_5.8h_56w_female_33a.jpg,172.72,56,18.77166384,33
D:\FBI CELEBS\Celeb-FBI Dataset\737_5.3h_50w_female_28a.png,737_5.3h_50w_female_28a.png,160.02,50,19.5263681,28
D:\FBI CELEBS\Celeb-FBI Dataset\738_5.5h_57w_female_50a.jpg,738_5.5h_57w_female_50a.jpg,165.1,57,20.91128443,50
D:\FBI CELEBS\Celeb-FBI Dataset\739_5.11h_82w_male_33a.jpg,739_5.11h_82w_male_33a.jpg,155.19,82,34.04759075,33
D:\FBI CELEBS\Celeb-FBI Dataset\740_5.9h_58w_female_33a.png,740_5.9h_58w_female_33a.png,175.26,58,18.88262546,33
